"user_id","total_orders","lifetime_value","first_purchase_ts","last_purchase_ts"
"6e007c0b","1","22.78","2020-06-20","2020-06-20"
"ae8759f6","1","22.78","2020-04-21","2020-04-21"
"ae4c7a99","1","22.78","2020-03-09","2020-03-09"
"1708cf16","1","22.78","2020-05-20","2020-05-20"
"b904dd92","1","22.78","2020-05-29","2020-05-29"
"1fdcca85","1","22.78","2020-05-08","2020-05-08"
"11414644","1","22.78","2020-04-26","2020-04-26"
"0ee105e8","1","22.78","2020-03-13","2020-03-13"
"06de37bf","1","22.77","2020-07-15","2020-07-15"
"0b063ef3","1","22.74","2020-05-18","2020-05-18"
"cc408fb6","1","22.74","2020-03-25","2020-03-25"
"402e14b6","1","22.74","2020-05-07","2020-05-07"
"c5ac0061","1","22.74","2020-05-29","2020-05-29"
"350b5734","1","22.74","2020-04-28","2020-04-28"
"f9f68ab7","1","22.74","2020-05-16","2020-05-16"
"797ff0eb","1","22.74","2020-03-29","2020-03-29"
"86e2a0c2","1","22.74","2020-06-03","2020-06-03"
"e69ccb01","1","22.74","2020-05-14","2020-05-14"
"dc2c5768","1","22.74","2020-03-21","2020-03-21"
"925ec7b0","1","22.72","2020-04-25","2020-04-25"
"851dd4d2","1","22.72","2020-04-21","2020-04-21"
"2ba30d95","1","22.72","2020-05-07","2020-05-07"
"ccc25740","1","22.72","2020-03-03","2020-03-03"
"1bc4330a","1","22.72","2020-04-15","2020-04-15"
"291e61a5","1","22.72","2020-04-10","2020-04-10"
"f404b953","1","22.72","2020-05-19","2020-05-19"
"083deeed","1","22.72","2020-04-16","2020-04-16"
"b0221109","1","22.71","2020-12-09","2020-12-09"
"daea4a9b","1","22.71","2020-12-02","2020-12-02"
"7775b47b","1","22.70","2020-04-16","2020-04-16"
"78a019f6","1","22.70","2020-05-26","2020-05-26"
"86359452","1","22.68","2020-04-05","2020-04-05"
"034b47b2","1","22.68","2020-03-15","2020-03-15"
"9d409628","1","22.68","2020-05-20","2020-05-20"
"35524a6d","1","22.68","2020-04-01","2020-04-01"
"8f773452","1","22.66","2020-06-06","2020-06-06"
"84ff9670","1","22.66","2020-06-15","2020-06-15"
"9606c11d","1","22.66","2020-06-15","2020-06-15"
"ae4d32f9","1","22.65","2020-02-03","2020-02-03"
"38166c9a","1","22.56","2020-01-29","2020-01-29"
"ee4f475a","1","22.56","2019-09-18","2019-09-18"
"3156bb14","1","22.53","2020-12-26","2020-12-26"
"a853bf72","1","22.53","2020-12-17","2020-12-17"
"0a3123e7","1","22.52","2020-07-29","2020-07-29"
"c03a4367","1","22.52","2019-01-28","2019-01-28"
"264dad9f","1","22.52","2020-07-28","2020-07-28"
"5c054131","1","22.52","2020-08-05","2020-08-05"
"c543ef19","1","22.52","2019-02-01","2019-02-01"
"f9ae2f4c","1","22.52","2019-01-22","2019-01-22"
"9637d7a0","1","22.52","2020-09-10","2020-09-10"
"9a762bd7","1","22.52","2019-01-29","2019-01-29"
"c013042f","1","22.52","2019-01-12","2019-01-12"
"02a9c724","1","22.52","2019-03-01","2019-03-01"
"543b84c6","1","22.52","2020-08-07","2020-08-07"
"afb6acd3","1","22.52","2020-07-10","2020-07-10"
"305b6242","1","22.52","2019-02-17","2019-02-17"
"e5730a45","1","22.52","2020-05-28","2020-05-28"
"868c8912","1","22.52","2019-01-03","2019-01-03"
"39d4cad2","1","22.52","2020-06-11","2020-06-11"
"539a6ddd","1","22.52","2020-05-26","2020-05-26"
"dd90da35","1","22.52","2020-08-07","2020-08-07"
"07e813fb","1","22.52","2019-02-04","2019-02-04"
"cdf96e0c","1","22.52","2020-06-14","2020-06-14"
"be09bc28","1","22.52","2019-01-29","2019-01-29"
"9da3b4a6","1","22.52","2019-01-30","2019-01-30"
"3f2ebe5f","1","22.52","2019-02-22","2019-02-22"
"05fa04b7","1","22.52","2020-06-08","2020-06-08"
"204a3559","1","22.52","2020-07-25","2020-07-25"
"f65381c8","1","22.46","2020-05-19","2020-05-19"
"8b21f0a0","1","22.43","2020-10-29","2020-10-29"
"cd6c6eda","1","22.40","2020-09-24","2020-09-24"
"b5b4a728","1","22.40","2020-09-21","2020-09-21"
"5a4d0b76","1","22.40","2020-09-10","2020-09-10"
"5d3dca2b","1","22.40","2020-10-07","2020-10-07"
"c29f626f","1","22.39","2020-06-12","2020-06-12"
"d58ae2fe","1","22.39","2020-05-23","2020-05-23"
"bd89553f","1","22.39","2020-03-19","2020-03-19"
"e1486441","1","22.36","2019-01-21","2019-01-21"
"12fd4613","1","22.36","2019-01-01","2019-01-01"
"4a96c9f5","1","22.36","2019-01-13","2019-01-13"
"3e7d5132","1","22.36","2019-01-25","2019-01-25"
"2e90adc0","1","22.33","2020-04-17","2020-04-17"
"51d49291","1","22.33","2020-05-15","2020-05-15"
"696dd2ce","1","22.32","2019-01-01","2019-01-01"
"353345dd","1","22.31","2019-04-09","2019-04-09"
"8,97E+14","1","22.31","2019-04-07","2019-04-07"
"8fec063a","1","22.31","2019-02-02","2019-02-02"
"7e09cc56","1","22.31","2019-03-14","2019-03-14"
"08dc39e0","1","22.31","2019-03-19","2019-03-19"
"1564785d","1","22.31","2019-03-07","2019-03-07"
"c01d6588","1","22.31","2019-01-06","2019-01-06"
"bc36e45e","1","22.31","2019-02-27","2019-02-27"
"79082647","1","22.31","2019-03-25","2019-03-25"
"21d3bc57","1","22.31","2019-03-12","2019-03-12"
"368487a9","1","22.31","2019-01-17","2019-01-17"
"5f6c4ad1","1","22.31","2019-03-26","2019-03-26"
"a0c7d67d","1","22.29","2019-07-18","2019-07-18"
"e3f5cc69","1","22.29","2019-07-08","2019-07-08"
"239d116b","1","22.26","2020-09-28","2020-09-28"
"9257329b","1","22.26","2020-08-17","2020-08-17"
"c242732d","1","22.25","2020-04-10","2020-04-10"
"109e4be9","1","22.23","2019-06-10","2019-06-10"
"6a3868da","1","22.23","2019-05-23","2019-05-23"
"a9af2a7a","1","22.23","2019-06-20","2019-06-20"
"ec283cef","1","22.23","2019-07-10","2019-07-10"
"4f864442","1","22.23","2019-05-08","2019-05-08"
"927ead43","1","22.23","2019-06-16","2019-06-16"
"2f0aee94","1","22.23","2019-07-20","2019-07-20"
"525a6f9e","1","22.23","2019-06-20","2019-06-20"
"2f641757","1","22.23","2019-06-28","2019-06-28"
"ef54a4fc","1","22.23","2019-07-19","2019-07-19"
"627f29b6","1","22.23","2019-06-22","2019-06-22"
"a4698543","1","22.23","2019-07-03","2019-07-03"
"4cc1ee1a","1","22.23","2019-06-14","2019-06-14"
"d51cecb3","1","22.23","2019-07-21","2019-07-21"
"c2fae848","1","22.23","2019-06-03","2019-06-03"
"e3da8151","1","22.23","2019-06-23","2019-06-23"
"4b922be3","1","22.23","2019-06-21","2019-06-21"
"d63dd35e","1","22.23","2019-05-31","2019-05-31"
"367f853b","1","22.23","2019-05-02","2019-05-02"
"dd48f827","1","22.23","2019-07-23","2019-07-23"
"b5c38859","1","22.23","2019-05-22","2019-05-22"
"c3b90d0e","1","22.23","2019-06-02","2019-06-02"
"dbacb641","1","22.23","2020-11-08","2020-11-08"
"07ba8081","1","22.22","2019-02-02","2019-02-02"
"c4808dd4","1","22.22","2019-03-17","2019-03-17"
"bf6e4aed","1","22.22","2019-04-30","2019-04-30"
"40559725","1","22.22","2019-04-23","2019-04-23"
"5f7405b5","1","22.22","2019-03-16","2019-03-16"
"441d6d31","1","22.22","2019-05-06","2019-05-06"
"54831169","1","22.22","2019-03-24","2019-03-24"
"a2d812c5","1","22.22","2019-03-22","2019-03-22"
"8cca58cf","1","22.22","2019-02-08","2019-02-08"
"a5e8c4c4","1","22.22","2019-03-19","2019-03-19"
"780ded07","1","22.22","2019-02-16","2019-02-16"
"705ac2b1","1","22.22","2019-03-06","2019-03-06"
"398c87c5","1","22.22","2019-02-26","2019-02-26"
"e4e53a9a","1","22.22","2019-04-19","2019-04-19"
"09a77416","1","22.22","2019-04-01","2019-04-01"
"46c57b58","1","22.22","2019-03-24","2019-03-24"
"267176a4","1","22.21","2019-05-07","2019-05-07"
"d1b2263c","1","22.18","2020-12-26","2020-12-26"
"f3223b62","1","22.15","2020-07-10","2020-07-10"
"4bc17ffc","1","22.15","2020-06-22","2020-06-22"
"066b0394","1","22.11","2020-04-10","2020-04-10"
"881bf3bf","1","22.10","2020-06-06","2020-06-06"
"273597f5","1","22.10","2020-05-16","2020-05-16"
"b7306d15","1","22.10","2020-07-08","2020-07-08"
"17a56fa3","1","22.10","2020-05-29","2020-05-29"
"a9f6d05b","1","22.10","2020-05-09","2020-05-09"
"7070d04f","1","22.10","2020-07-19","2020-07-19"
"e1744b38","1","22.10","2020-06-18","2020-06-18"
"216f8cca","1","22.10","2020-06-24","2020-06-24"
"086c4808","1","22.10","2020-07-25","2020-07-25"
"0f357c74","1","22.10","2020-07-16","2020-07-16"
"0efad5d2","1","22.10","2020-06-27","2020-06-27"
"a85cfa0d","1","22.10","2020-06-11","2020-06-11"
"61d2af44","1","22.10","2020-07-10","2020-07-10"
"d7d6e500","1","22.10","2020-05-27","2020-05-27"
"d0516ff2","1","22.10","2020-07-23","2020-07-23"
"569cdb41","1","22.10","2020-07-22","2020-07-22"
"fe8c18d8","1","22.10","2020-06-13","2020-06-13"
"3babd866","1","22.10","2020-07-01","2020-07-01"
"2d5478d6","1","22.08","2020-11-23","2020-11-23"
"da0aa3d7","1","22.05","2019-03-23","2019-03-23"
"5c59a5be","1","22.05","2019-04-01","2019-04-01"
"d6ee3492","1","22.05","2019-04-20","2019-04-20"
"c0acd415","1","22.05","2019-03-09","2019-03-09"
"1a5cc59e","1","22.05","2019-05-03","2019-05-03"
"c9c33f92","1","22.05","2019-02-28","2019-02-28"
"ad230b7a","1","22.05","2019-04-26","2019-04-26"
"ca197902","1","22.05","2019-04-19","2019-04-19"
"d6f9de38","1","22.05","2019-04-17","2019-04-17"
"4386bc7c","1","22.05","2019-03-25","2019-03-25"
"17a1747c","1","22.05","2019-04-10","2019-04-10"
"a052a51c","1","22.05","2019-05-06","2019-05-06"
"a7b94c81","1","22.05","2019-03-31","2019-03-31"
"64b7cbc3","1","22.05","2019-03-10","2019-03-10"
"efe40c63","1","22.05","2019-05-07","2019-05-07"
"dba0b5e8","1","22.05","2019-04-30","2019-04-30"
"5ac87772","1","22.05","2019-04-05","2019-04-05"
"40b50abf","1","22.05","2019-05-10","2019-05-10"
"9978a948","1","22.04","2020-08-28","2020-08-28"
"2b4f4369","1","22.03","2019-08-29","2019-08-29"
"0a17674c","1","22.03","2019-06-14","2019-06-14"
"13d8070a","1","22.03","2019-09-01","2019-09-01"
"647cd090","1","22.03","2019-08-09","2019-08-09"
"c15b70d3","1","22.03","2019-07-14","2019-07-14"
"65245b94","1","22.03","2019-06-13","2019-06-13"
"f15ac50d","1","22.03","2019-07-01","2019-07-01"
"5682f28d","1","22.03","2019-06-28","2019-06-28"
"d63f0962","1","22.03","2019-05-30","2019-05-30"
"a16570f2","1","22.03","2019-07-03","2019-07-03"
"63d0ba40","1","22.03","2019-05-27","2019-05-27"
"fc392a75","1","22.03","2019-05-16","2019-05-16"
"2b99804c","1","22.03","2019-08-17","2019-08-17"
"927f3bac","1","22.03","2019-08-25","2019-08-25"
"927ffc78","1","22.03","2019-09-04","2019-09-04"
"91103395","1","22.03","2019-07-28","2019-07-28"
"8c92d4be","1","22.03","2019-08-22","2019-08-22"
"f0c8e61c","1","22.03","2019-07-14","2019-07-14"
"a368aa90","1","22.00","2019-06-14","2019-06-14"
"d394348c","1","22.00","2019-04-27","2019-04-27"
"df7de12f","1","22.00","2019-06-05","2019-06-05"
"3d320a8a","1","22.00","2019-03-19","2019-03-19"
"0afc4b4a","1","22.00","2019-05-02","2019-05-02"
"8ef45ded","1","22.00","2019-05-22","2019-05-22"
"e9b51087","1","22.00","2019-05-04","2019-05-04"
"4dedad39","1","22.00","2019-05-21","2019-05-21"
"5fc28659","1","22.00","2019-07-09","2019-07-09"
"31e54aff","1","22.00","2019-05-08","2019-05-08"
"d4c2b313","1","22.00","2019-05-19","2019-05-19"
"03667c88","1","22.00","2019-05-01","2019-05-01"
"5208eba2","1","22.00","2019-03-18","2019-03-18"
"17b94bb3","1","22.00","2019-04-12","2019-04-12"
"7409bb53","1","22.00","2019-07-31","2019-07-31"
"d573d808","1","22.00","2019-05-10","2019-05-10"
"3abe13f2","1","21.96","2019-09-04","2019-09-04"
"4159ee92","1","21.96","2019-10-06","2019-10-06"
"849674dd","1","21.96","2019-07-09","2019-07-09"
"009d4d75","1","21.96","2019-07-20","2019-07-20"
"2d49ef27","1","21.96","2019-08-11","2019-08-11"
"b49e28ed","1","21.96","2019-07-10","2019-07-10"
"c01947be","1","21.96","2019-07-13","2019-07-13"
"a5298a4d","1","21.96","  ","  "
"8f33c46a","1","21.96","2019-09-06","2019-09-06"
"c2042dc4","1","21.96","2019-09-21","2019-09-21"
"6c463aaa","1","21.96","2019-07-20","2019-07-20"
"b33dba58","1","21.96","2019-07-18","2019-07-18"
"8eb3d4e6","1","21.94","2021-02-22","2021-02-22"
"888ceb82","1","21.94","2020-06-27","2020-06-27"
"89ecdcc6","1","21.94","2019-02-15","2019-02-15"
"9e979adc","1","21.94","2019-01-01","2019-01-01"
"8e2c48d2","1","21.91","2019-08-02","2019-08-02"
"837d7957","1","21.91","2020-05-27","2020-05-27"
"71ae7f18","1","21.91","2021-02-22","2021-02-22"
"b42a907a","1","21.91","2020-03-17","2020-03-17"
"5d1018ae","1","21.91","2020-04-16","2020-04-16"
"058a81ce","1","21.91","2019-02-13","2019-02-13"
"5eaa0b82","1","21.89","2019-12-20","2019-12-20"
"4c7f9491","1","21.87","2020-02-17","2020-02-17"
"bb82ebf9","1","21.85","2019-06-25","2019-06-25"
"06e615c2","1","21.85","2019-05-30","2019-05-30"
"53f3c023","1","21.85","2019-07-23","2019-07-23"
"e5171925","1","21.84","2019-12-17","2019-12-17"
"ef03c93c","1","21.84","2019-11-02","2019-11-02"
"0228447d","1","21.84","2019-11-04","2019-11-04"
"15aeef8c","1","21.82","2019-12-04","2019-12-04"
"eb667fcd","1","21.82","2020-01-20","2020-01-20"
"61f52e6b","1","21.82","2019-12-13","2019-12-13"
"06e0e9a4","1","21.82","2019-12-14","2019-12-14"
"73e4f40a","1","21.82","2019-11-21","2019-11-21"
"49e60dca","1","21.82","2019-10-29","2019-10-29"
"6b7b7f36","1","21.82","2019-11-27","2019-11-27"
"f161f6fb","1","21.82","2019-11-23","2019-11-23"
"7b0bf50f","1","21.82","2019-11-06","2019-11-06"
"33752aec","1","21.82","2019-11-26","2019-11-26"
"5baa717e","1","21.82","2019-11-29","2019-11-29"
"16ed138a","1","21.82","2019-12-25","2019-12-25"
"c866bbd2","1","21.80","2019-12-26","2019-12-26"
"59360f0e","1","21.80","2019-11-19","2019-11-19"
"740c92d4","1","21.80","2019-12-19","2019-12-19"
"5d0d4410","1","21.80","2019-12-23","2019-12-23"
"d6b8e3e0","1","21.80","2019-11-03","2019-11-03"
"31e64ea3","1","21.80","2019-12-19","2019-12-19"
"012768d1","1","21.80","2019-12-21","2019-12-21"
"83ab161c","1","21.80","2020-02-02","2020-02-02"
"30824699","1","21.80","2019-12-15","2019-12-15"
"11e1fb3b","1","21.80","2020-02-10","2020-02-10"
"ce81780b","1","21.80","2020-02-01","2020-02-01"
"fae099cf","1","21.80","2019-12-23","2019-12-23"
"7ec79203","1","21.80","2019-11-24","2019-11-24"
"aa5399cd","1","21.80","2020-03-11","2020-03-11"
"099ff4ce","1","21.79","2019-10-15","2019-10-15"
"4cd7b87b","1","21.76","2019-01-30","2019-01-30"
"45357b4e","1","21.74","2019-12-02","2019-12-02"
"7c011cfa","1","21.74","2019-11-24","2019-11-24"
"27611e3e","1","21.74","2019-09-03","2019-09-03"
"e89cd5d1","1","21.74","2019-08-19","2019-08-19"
"295ce3b8","1","21.74","2019-12-05","2019-12-05"
"16cffa58","1","21.74","2019-11-21","2019-11-21"
"9e290451","1","21.74","2019-10-07","2019-10-07"
"324bd915","1","21.74","2019-11-02","2019-11-02"
"4d1ced62","1","21.74","2019-10-13","2019-10-13"
"2d86f5e1","1","21.74","2019-11-25","2019-11-25"
"85340053","1","21.74","2019-10-12","2019-10-12"
"38f2642c","1","21.74","2019-10-18","2019-10-18"
"68f6e1bf","1","21.74","2019-11-26","2019-11-26"
"d8a33072","1","21.74","2019-11-11","2019-11-11"
"57ebc618","1","21.74","2019-09-22","2019-09-22"
"b1303f12","1","21.74","2019-11-23","2019-11-23"
"2d1fcff7","1","21.74","2019-10-15","2019-10-15"
"bc381ee0","1","21.74","2019-01-17","2019-01-17"
"5227cd1d","1","21.74","2019-10-02","2019-10-02"
"ee4807a2","1","21.74","2019-09-05","2019-09-05"
"f4fd7f1b","1","21.74","2019-12-09","2019-12-09"
"54d69a48","1","21.73","2019-04-05","2019-04-05"
"abbc51ed","1","21.71","2020-01-23","2020-01-23"
"9c8771ff","1","21.70","2019-12-24","2019-12-24"
"ea6f6a18","1","21.70","2019-09-25","2019-09-25"
"7019e8fd","1","21.70","2019-09-29","2019-09-29"
"f4cf86fa","1","21.70","2019-10-19","2019-10-19"
"072b4fae","1","21.70","2019-12-03","2019-12-03"
"eaa083cf","1","21.70","2019-11-04","2019-11-04"
"5ae46e33","1","21.70","2019-12-09","2019-12-09"
"163abb1c","1","21.70","2019-10-15","2019-10-15"
"6b3710c4","1","21.66","2019-09-01","2019-09-01"
"528e3ee2","1","21.66","2019-08-25","2019-08-25"
"0daacb73","1","21.66","2019-05-23","2019-05-23"
"56bd461b","1","21.66","2019-07-28","2019-07-28"
"0f8a4776","1","21.66","2019-09-03","2019-09-03"
"49c896de","1","21.66","2019-10-16","2019-10-16"
"7ce5b782","1","21.66","2019-09-10","2019-09-10"
"c4819789","1","21.66","2019-08-19","2019-08-19"
"0e6953e8","1","21.66","2019-08-16","2019-08-16"
"755d7e41","1","21.66","2019-10-20","2019-10-20"
"c244d17c","1","21.66","2019-10-09","2019-10-09"
"0da0f549","1","21.66","2019-10-22","2019-10-22"
"29ae675b","1","21.66","2019-08-21","2019-08-21"
"0b3d20fa","1","21.66","2019-10-04","2019-10-04"
"8bb439d2","1","21.66","2019-08-23","2019-08-23"
"5f91918a","1","21.66","2019-10-31","2019-10-31"
"cb48e9cd","1","21.65","2020-10-02","2020-10-02"
"99996498","1","21.65","2020-09-24","2020-09-24"
"aa58d9c0","1","21.62","2020-12-17","2020-12-17"
"c4846b13","1","21.62","2020-09-06","2020-09-06"
"7fe2efae","1","21.60","2020-04-09","2020-04-09"
"9a71d8c8","1","21.60","2020-05-01","2020-05-01"
"ee7030ef","1","21.60","2020-03-25","2020-03-25"
"68a9dd9f","1","21.60","2020-03-19","2020-03-19"
"3,87E+05","1","21.60","2020-04-06","2020-04-06"
"4110e1a2","1","21.60","2020-04-05","2020-04-05"
"44614f58","1","21.60","2020-03-03","2020-03-03"
"c33aab8f","1","21.60","2020-02-09","2020-02-09"
"20e75c95","1","21.60","2020-05-17","2020-05-17"
"9d7b830e","1","21.60","2020-04-03","2020-04-03"
"c09abdf3","1","21.60","2020-05-14","2020-05-14"
"5d645f2c","1","21.60","2020-03-24","2020-03-24"
"fbd3e666","1","21.60","2020-03-09","2020-03-09"
"70215a23","1","21.60","2020-03-30","2020-03-30"
"58035b0d","1","21.60","2020-03-22","2020-03-22"
"d8aa55c7","1","21.60","2020-02-02","2020-02-02"
"b2542945","1","21.60","2020-05-16","2020-05-16"
"9249a0c4","1","21.60","2020-04-24","2020-04-24"
"c2f54fff","1","21.60","2020-02-26","2020-02-26"
"6d4d3f01","1","21.60","2020-01-29","2020-01-29"
"145f2f51","1","21.60","2020-02-24","2020-02-24"
"25eba894","1","21.60","2020-05-08","2020-05-08"
"66e974b7","1","21.60","2020-03-21","2020-03-21"
"a75c81a9","1","21.60","2020-04-12","2020-04-12"
"3fed266f","1","21.60","2020-04-12","2020-04-12"
"6d848a96","1","21.60","2020-04-12","2020-04-12"
"d73061f0","1","21.60","2020-02-22","2020-02-22"
"5e37285d","1","21.60","2020-02-10","2020-02-10"
"1cc962c6","1","21.60","2020-05-09","2020-05-09"
"63760426","1","21.60","2020-03-20","2020-03-20"
"52daa657","1","21.60","2020-02-27","2020-02-27"
"16f9e710","1","21.60","2020-03-17","2020-03-17"
"880d7d28","1","21.60","2020-03-27","2020-03-27"
"c402667c","1","21.60","2020-03-17","2020-03-17"
"0a0285fa","1","21.60","2020-04-13","2020-04-13"
"9c379d7d","1","21.60","2020-02-06","2020-02-06"
"580dc583","1","21.60","2020-02-22","2020-02-22"
"006ac5a0","1","21.59","2019-02-01","2019-02-01"
"bcf8f69a","1","21.57","2020-05-16","2020-05-16"
"fb6d339a","1","21.57","2020-07-03","2020-07-03"
"7e645434","1","21.57","2019-01-02","2019-01-02"
"7241a1c3","1","21.55","2020-03-28","2020-03-28"
"b105fb3e","1","21.55","2019-03-18","2019-03-18"
"a994acf1","1","21.55","2019-12-26","2019-12-26"
"f207a20a","1","21.55","2019-12-31","2019-12-31"
"b428f4fd","1","21.55","2020-01-27","2020-01-27"
"faf5af60","1","21.55","2020-01-29","2020-01-29"
"9799faac","1","21.55","2020-02-26","2020-02-26"
"dad897c7","1","21.55","2020-02-29","2020-02-29"
"a1dc4681","1","21.55","2019-12-17","2019-12-17"
"ff1196e7","1","21.54","2020-01-21","2020-01-21"
"add6b876","1","21.54","2019-07-06","2019-07-06"
"4139eb13","1","21.49","2020-09-10","2020-09-10"
"ff75400a","1","21.49","2020-12-03","2020-12-03"
"4df652fc","1","21.49","2020-09-25","2020-09-25"
"19d31c7f","1","21.47","2019-03-27","2019-03-27"
"7fd5a91e","1","21.46","2020-04-04","2020-04-04"
"2093d4e5","1","21.46","2020-04-30","2020-04-30"
"de13dccb","1","21.46","2020-03-29","2020-03-29"
"2deb572f","1","21.46","2020-04-20","2020-04-20"
"10577cf0","1","21.46","2020-06-01","2020-06-01"
"1f8902a0","1","21.46","2020-06-06","2020-06-06"
"603dbbb6","1","21.46","2020-06-14","2020-06-14"
"fd1f2f6f","1","21.46","2020-04-05","2020-04-05"
"985d69e3","1","21.46","2020-06-28","2020-06-28"
"fbe55d88","1","21.46","2020-06-25","2020-06-25"
"5671ea1f","1","21.46","2020-04-01","2020-04-01"
"3c09634d","1","21.46","2020-03-24","2020-03-24"
"7052e00a","1","21.46","2020-06-27","2020-06-27"
"7c1b4739","1","21.46","12-31-2020 01:54:34","12-31-2020 01:54:34"
"cdcd5855","1","21.46","2020-05-21","2020-05-21"
"955a4041","1","21.46","2020-04-16","2020-04-16"
"896d0756","1","21.46","2020-04-26","2020-04-26"
"1afacf30","1","21.46","2020-04-22","2020-04-22"
"d85d6b6b","1","21.46","2020-06-26","2020-06-26"
"d3461e66","1","21.46","2020-06-03","2020-06-03"
"bc37c67a","1","21.46","2020-05-29","2020-05-29"
"462be972","1","21.46","2020-06-24","2020-06-24"
"47253a18","1","21.46","2020-03-31","2020-03-31"
"9d17c40d","1","21.43","2020-12-04","2020-12-04"
"abe60f2b","1","21.43","2020-12-31","2020-12-31"
"1ae23993","1","21.29","2019-03-16","2019-03-16"
"7c477654","1","21.29","2020-07-22","2020-07-22"
"b05798c6","1","21.29","2020-09-04","2020-09-04"
"1ade2d63","1","21.29","2019-04-24","2019-04-24"
"7764fa60","1","21.29","2020-07-21","2020-07-21"
"5b548ea5","1","21.27","2020-11-22","2020-11-22"
"2f3cce2d","1","21.27","2020-11-04","2020-11-04"
"73f8cc0a","1","21.25","2020-05-16","2020-05-16"
"794295db","1","21.25","2020-04-19","2020-04-19"
"387ec7ca","1","21.25","2020-05-12","2020-05-12"
"da5b73e2","1","21.25","2020-03-29","2020-03-29"
"695033bf","1","21.25","2020-05-03","2020-05-03"
"b5872c3c","1","21.25","2020-05-02","2020-05-02"
"3eab6466","1","21.25","2020-04-22","2020-04-22"
"32aaacc5","1","21.25","2020-03-17","2020-03-17"
"3089e0a5","1","21.25","2020-06-08","2020-06-08"
"b97c92dd","1","21.25","2020-05-11","2020-05-11"
"f17f1c79","1","21.25","2020-06-03","2020-06-03"
"a6ff52f7","1","21.25","2020-04-01","2020-04-01"
"149f639a","1","21.25","2020-05-25","2020-05-25"
"35160385","1","21.25","2020-05-03","2020-05-03"
"c27c29b8","1","21.25","2020-03-31","2020-03-31"
"99ca1ba5","1","21.25","2020-03-12","2020-03-12"
"df25521d","1","21.25","2020-05-26","2020-05-26"
"85875b2d","1","21.25","2020-04-29","2020-04-29"
"d53f5847","1","21.25","2020-05-29","2020-05-29"
"bb2b510f","1","21.25","2020-05-14","2020-05-14"
"25101ce0","1","21.25","2020-05-27","2020-05-27"
"7c2ef5f7","1","21.25","2020-03-31","2020-03-31"
"9374c981","1","21.25","2020-06-05","2020-06-05"
"1f2dd30b","1","21.25","2020-03-17","2020-03-17"
"bf6ce145","1","21.25","2020-04-24","2020-04-24"
"65d13bf2","1","21.25","2020-05-05","2020-05-05"
"50b2d1c9","1","21.25","2020-05-03","2020-05-03"
"c05c2189","1","21.25","2020-05-15","2020-05-15"
"d5642b05","1","21.25","2020-03-24","2020-03-24"
"7f7b71c2","1","21.25","2020-02-27","2020-02-27"
"61d765aa","1","21.25","2020-04-20","2020-04-20"
"39fa4137","1","21.25","2020-05-11","2020-05-11"
"dee8366b","1","21.25","2020-03-19","2020-03-19"
"ec344c4c","1","21.25","2020-03-17","2020-03-17"
"ad3cb89d","1","21.20","2019-06-05","2019-06-05"
"9136b118","1","21.19","2019-05-07","2019-05-07"
"5ea5905d","1","21.19","2019-05-27","2019-05-27"
"2fa9f33d","1","21.19","06-14-2019 13:62:39","06-14-2019 13:62:39"
"575a3774","1","21.16","2020-10-27","2020-10-27"
"09cce248","1","21.16","2020-08-31","2020-08-31"
"09e8e472","1","21.15","2020-05-30","2020-05-30"
"3a1386eb","1","21.14","2020-12-13","2020-12-13"
"06d1424c","1","21.12","2020-02-29","2020-02-29"
"9d734906","1","21.12","2019-12-05","2019-12-05"
"cbb04eff","1","21.10","2021-01-28","2021-01-28"
"c4f13d46","1","21.10","2020-10-30","2020-10-30"
"77dfd00f","1","20.96","2019-12-19","2019-12-19"
"03785d97","1","20.93","2019-06-09","2019-06-09"
"feb97df4","1","20.93","2019-07-18","2019-07-18"
"ba898c07","1","20.93","2019-06-01","2019-06-01"
"55cc50fb","1","20.84","2020-04-07","2020-04-07"
"1bcc62b3","1","20.84","2020-04-06","2020-04-06"
"aff8c422","1","20.84","2020-03-18","2020-03-18"
"c2203c26","1","20.80","2019-10-19","2019-10-19"
"5f078237","1","20.79","2020-04-04","2020-04-04"
"ab1e0ab9","1","20.75","2020-08-22","2020-08-22"
"8c1c9092","1","20.75","2020-08-20","2020-08-20"
"72dec37e","1","20.74","2020-09-07","2020-09-07"
"5821ee80","1","20.74","2020-09-21","2020-09-21"
"420b1641","1","20.74","2020-09-02","2020-09-02"
"83de5e51","1","20.69","2019-12-22","2019-12-22"
"b7fbfc46","1","20.62","2020-01-21","2020-01-21"
"3fad2851","1","20.62","2019-12-27","2019-12-27"
"b54835b5","1","20.47","2019-12-04","2019-12-04"
"ada06dc9","1","20.46","2020-12-10","2020-12-10"
"7bc0c84e","1","20.46","2020-10-02","2020-10-02"
"927f50d1","1","20.40","2020-11-20","2020-11-20"
"b7c97980","1","20.40","2019-10-04","2019-10-04"
"6d99fa0e","1","20.40","2021-01-14","2021-01-14"
"df23abaf","1","20.40","2020-02-26","2020-02-26"
"b2d37560","1","20.40","2020-09-07","2020-09-07"
"1d3bc7d9","1","20.40","2019-10-24","2019-10-24"
"181acc25","1","20.40","2020-10-13","2020-10-13"
"342330f8","1","20.40","2019-08-31","2019-08-31"
"24255dcf","1","20.40","2019-09-27","2019-09-27"
"2959fd96","1","20.40","2021-01-12","2021-01-12"
