"user_id","total_orders","lifetime_value","customer_segment"
"da84525c","1","1530.00","1 order"
"da86cb9e","1","24.00","1 order"
"da8a47e8","1","23.88","1 order"
"da8eb9e5","1","1358.48","1 order"
"da90734e","1","49.98","1 order"
"da97d3af","1","168.00","1 order"
"da9c04ba","1","24.00","1 order"
"da9f9f8d","1","168.00","1 order"
"daa022c7","1","157.01","1 order"
"daa082be","1","1800.00","1 order"
"daa2f88f","1","148.05","1 order"
"daa4b082","1","168.00","1 order"
"daa51029","1","158.97","1 order"
"daa52157","1","398.08","1 order"
"daa5ccc7","1","2001.65","1 order"
"daa695ca","1","156.90","1 order"
"daa75a3d","1","142.80","1 order"
"daaecb67","1","372.20","1 order"
"dab8af15","1","20.40","1 order"
"dabf2901","1","188.15","1 order"
"dac45afe","1","48.85","1 order"
"dac63a0e","1","269.50","1 order"
"dac8b452","2","960.00","2-3 orders"
"dacafa20","1","168.00","1 order"
"daceb57f","1","408.00","1 order"
"dad0c41d","1","480.00","1 order"
"dad31204","1","157.73","1 order"
"dad39b93","1","23.48","1 order"
"dad50298","1","317.50","1 order"
"dad897c7","1","21.55","1 order"
"dae6eaba","1","23.26","1 order"
"dae7b134","1","429.45","1 order"
"daea4a9b","1","22.71","1 order"
"daeb6ff4","1","155.85","1 order"
"daee6d80","1","467.60","1 order"
"daf04189","1","23.98","1 order"
"daf13ab5","1","164.88","1 order"
"daf2aebe","1","24.00","1 order"
"daf38b8a","1","331.89","1 order"
"daf9b87f","1","1800.00","1 order"
"dafaedfc","1","159.72","1 order"
"dafb22e8","3","891.59","2-3 orders"
"db00c6df","2","99.96","2-3 orders"
"db02716d","1","149.90","1 order"
"db04839a","1","158.32","1 order"
"db055207","2","336.00","2-3 orders"
"db093925","1","24.00","1 order"
"db0d8b53","1","137.23","1 order"
"db155f47","1","168.00","1 order"
"db1fd592","1","1800.00","1 order"
"db22161a","1","168.00","1 order"
"db323548","1","150.00","1 order"
"db3521ca","1","168.00","1 order"
"db38008a","1","138.21","1 order"
"db381a96","1","151.20","1 order"
"db391aba","1","168.00","1 order"
"db3c4b29","1","24.00","1 order"
"db4567a7","1","63.42","1 order"
"db46f780","1","168.00","1 order"
"db4b333a","1","134.40","1 order"
"db5200ce","1","168.00","1 order"
"db548452","1","168.00","1 order"
"db54fead","3","816.42","2-3 orders"
"db574d2e","1","146.59","1 order"
"db5aeff0","1","168.00","1 order"
"db5ba190","1","24.06","1 order"
"db5d0606","1","1908.00","1 order"
"db6287f3","1","177.11","1 order"
"db63e421","1","167.40","1 order"
"db660a78","1","168.00","1 order"
"db70fd30","1","24.26","1 order"
"db7779b4","1","1530.00","1 order"
"db779506","1","184.90","1 order"
"db7cc5af","1","480.00","1 order"
"db7fddb7","1","168.00","1 order"
"db8038bd","1","147.51","1 order"
"db842490","1","153.34","1 order"
"db853399","1","155.42","1 order"
"db8e72d2","1","118.19","1 order"
"db8e7592","1","153.91","1 order"
"db90cfa6","1","148.05","1 order"
"db91ee56","2","900.20","2-3 orders"
"db9788de","1","24.00","1 order"
"db9981a4","1","149.22","1 order"
"db9a4aff","1","168.00","1 order"
"db9de7cd","1","172.01","1 order"
"db9f172f","1","168.00","1 order"
"dba0b5e8","1","22.05","1 order"
"dba16841","1","24.28","1 order"
"dba238a9","1","170.84","1 order"
"dbaa48b3","1","93.91","1 order"
"dbaa8666","1","408.00","1 order"
"dbacb641","1","22.23","1 order"
"dbb0299e","1","1244.12","1 order"
"dbb3c627","1","168.00","1 order"
"dbb757d1","1","342.43","1 order"
"dbb7aa2c","1","24.00","1 order"
"dbbb9345","2","336.00","2-3 orders"
"dbbc3cc2","1","777.41","1 order"
"dbbe237d","1","168.00","1 order"
"dbc93f7f","2","99.96","2-3 orders"
"dbc98b5b","1","2089.71","1 order"
"dbcef795","1","160.34","1 order"
"dbd9809d","1","330.38","1 order"
"dbda9ec3","1","148.35","1 order"
"dbe24790","1","142.80","1 order"
"dbe3d2d7","1","24.00","1 order"
"dbe8da5d","1","159.73","1 order"
"dbef66b0","1","321.23","1 order"
"dbf9d820","1","148.90","1 order"
"dbfb33e5","1","14.26","1 order"
"dbfe1e6c","1","167.40","1 order"
"dbff88fc","1","168.00","1 order"
"dc006138","1","142.02","1 order"
"dc03f9c4","1","159.12","1 order"
"dc07383b","1","480.00","1 order"
"dc0e580b","1","24.00","1 order"
"dc1222c8","1","24.00","1 order"
"dc149a36","2","720.00","2-3 orders"
"dc21222f","1","49.98","1 order"
"dc250472","1","480.00","1 order"
"dc252fba","1","135.44","1 order"
"dc25ec9f","1","142.80","1 order"
"dc2a449a","1","168.00","1 order"
"dc2c5768","1","22.74","1 order"
"dc337d87","1","168.00","1 order"
"dc3644bd","1","480.00","1 order"
"dc374937","1","355.11","1 order"
"dc395eaf","1","49.67","1 order"
"dc3cd5d2","2","336.00","2-3 orders"
"dc3d674d","1","168.00","1 order"
"dc3e30a5","1","23.08","1 order"
"dc3e45f2","1","168.00","1 order"
"dc406209","1","146.59","1 order"
"dc40e737","1","50.55","1 order"
"dc4785da","1","151.56","1 order"
"dc4a43b8","1","62.38","1 order"
"dc4c423f","1","23.06","1 order"
"dc4cb03c","2","356.80","2-3 orders"
"dc505e2b","1","1058.73","1 order"
"dc55016c","2","3600.00","2-3 orders"
"dc5587a2","1","1165.61","1 order"
"dc57cdda","1","392.56","1 order"
"dc59618e","1","336.49","1 order"
"dc5f8c63","2","47.40","2-3 orders"
"dc66fd22","1","126.00","1 order"
"dc6784a2","1","1704.08","1 order"
"dc6f434e","1","152.15","1 order"
"dc788212","1","24.00","1 order"
"dc79f1fc","1","480.00","1 order"
"dc80d553","2","63.96","2-3 orders"
"dc80dc37","1","326.96","1 order"
"dc81f777","1","168.00","1 order"
"dc86ca27","1","146.59","1 order"
"dc88df66","2","38.76","2-3 orders"
"dc8a4532","1","24.00","1 order"
"dc8c4ac8","1","168.00","1 order"
"dc8e6514","1","84.00","1 order"
"dc91352f","1","168.00","1 order"
"dc9c4038","1","1530.00","1 order"
"dc9e43e2","1","168.00","1 order"
"dca0c09c","1","168.00","1 order"
"dca0f831","1","24.26","1 order"
"dca14877","1","351.94","1 order"
"dca8c0d0","1","24.00","1 order"
"dcb6b389","2","336.00","2-3 orders"
"dcc4a517","1","168.00","1 order"
"dcc9152d","1","422.84","1 order"
"dcc95bd0","1","24.00","1 order"
"dccafd00","1","135.85","1 order"
"dcccead6","1","1682.25","1 order"
"dcda46e0","1","408.00","1 order"
"dce232d2","1","429.45","1 order"
"dce9c532","1","168.00","1 order"
"dceff78c","1","168.00","1 order"
"dcf19df2","1","168.00","1 order"
"dcf2dd4b","1","154.75","1 order"
"dd023984","1","168.00","1 order"
"dd047f3a","1","168.00","1 order"
"dd07f0a6","1","480.00","1 order"
"dd0be94e","1","24.00","1 order"
"dd1048b6","1","168.00","1 order"
"dd107c1b","2","463.17","2-3 orders"
"dd109304","1","24.94","1 order"
"dd1398d0","1","1706.16","1 order"
"dd1794a5","1","168.00","1 order"
"dd1a7369","1","1198.00","1 order"
"dd1ab0af","1","168.00","1 order"
"dd1f821a","2","487.80","2-3 orders"
"dd20dbdd","1","50.06","1 order"
"dd211f9a","1","168.00","1 order"
"dd22bb9b","1","160.34","1 order"
"dd22da78","1","168.00","1 order"
"dd250f06","1","168.00","1 order"
"dd256ba3","1","168.00","1 order"
"dd25a00a","1","150.53","1 order"
"dd29dfbf","1","480.00","1 order"
"dd2d0fc2","1","154.75","1 order"
"dd2f161c","1","168.00","1 order"
"dd310372","1","153.91","1 order"
"dd326569","1","168.00","1 order"
"dd33716d","1","168.00","1 order"
"dd346d75","1","160.34","1 order"
"dd371dfc","1","160.61","1 order"
"dd39c501","1","22.94","1 order"
"dd3e19d8","1","24.00","1 order"
"dd4288ce","1","1800.00","1 order"
"dd447c02","1","168.00","1 order"
"dd4687cd","1","359.98","1 order"
"dd47d6c8","1","23.46","1 order"
"dd488f4f","1","168.00","1 order"
"dd48f827","1","22.23","1 order"
"dd4d7b02","1","417.74","1 order"
"dd4ee9b8","1","480.00","1 order"
"dd50e4ca","1","168.00","1 order"
"dd5bb3d3","1","192.00","1 order"
"dd5ccc57","1","160.34","1 order"
"dd643f56","1","153.39","1 order"
"dd6479b4","1","168.00","1 order"
"dd687fba","1","480.00","1 order"
"dd6da8c3","1","168.00","1 order"
"dd6ea074","1","96.22","1 order"
"dd6f8dec","1","142.80","1 order"
"dd710174","1","168.00","1 order"
"dd716dd8","1","152.51","1 order"
"dd7709bd","1","24.00","1 order"
"dd81c3f2","1","168.00","1 order"
"dd869003","1","358.28","1 order"
"dd8e062f","1","23.30","1 order"
"dd90bb5e","1","480.00","1 order"
"dd90da35","1","22.52","1 order"
"dd91e0d2","1","1530.00","1 order"
"dd959214","1","480.00","1 order"
"dd9b51c1","1","168.00","1 order"
"dda25063","1","24.00","1 order"
"dda67bb0","1","168.00","1 order"
"ddaa2a0c","1","24.00","1 order"
"ddaa9ccc","1","150.41","1 order"
"ddb3ceb5","1","168.00","1 order"
"ddb6143c","1","168.00","1 order"
"ddbe82a4","1","188.15","1 order"
"ddbfdd17","1","480.00","1 order"
"ddc09289","1","24.24","1 order"
"ddc14b81","1","18.25","1 order"
"ddc75a92","1","477.12","1 order"
"ddcb8de4","1","23.90","1 order"
"ddcc2254","1","480.00","1 order"
"ddd16593","1","16.09","1 order"
"ddd20890","1","480.00","1 order"
"ddd298e8","1","23.28","1 order"
"ddd3aff4","1","151.20","1 order"
"ddd4a814","1","384.00","1 order"
"ddd875fa","1","91.96","1 order"
"ddd88f22","1","24.00","1 order"
"dddb93b5","1","167.98","1 order"
"dde060e3","1","24.00","1 order"
"dde27d45","1","23.38","1 order"
"dde38806","1","168.00","1 order"
"dde44406","1","151.20","1 order"
"dde9fc13","1","153.34","1 order"
"ddf8e437","1","153.91","1 order"
"ddfc992d","1","18.54","1 order"
"ddfec7f6","1","427.19","1 order"
"de02a88f","1","25.58","1 order"
"de0665b1","1","168.00","1 order"
"de131f4d","1","142.80","1 order"
"de13dccb","1","21.46","1 order"
"de141523","1","648.31","1 order"
"de1bec78","2","2993.48","2-3 orders"
"de1c73a7","2","547.26","2-3 orders"
"de21ecdf","1","16.50","1 order"
"de240eb0","1","24.00","1 order"
"de2a6566","1","170.14","1 order"
"de2c5271","2","46.06","2-3 orders"
"de3011fe","1","384.00","1 order"
"de347998","1","204.43","1 order"
"de34c583","1","1198.00","1 order"
"de35855b","1","1198.00","1 order"
"de39219d","1","342.06","1 order"
"de3f8b6c","1","24.00","1 order"
"de422a38","1","417.16","1 order"
"de43c4c3","3","814.08","2-3 orders"
"de43e7ca","1","389.34","1 order"
"de451c7b","1","324.42","1 order"
"de492dbb","1","1030.00","1 order"
"de4a501a","1","168.00","1 order"
"de4d4ceb","1","24.00","1 order"
"de511725","1","168.00","1 order"
"de5294d2","1","1018.30","1 order"
"de536381","1","144.17","1 order"
"de538eff","1","23.28","1 order"
"de58975e","1","13.98","1 order"
"de5a0713","1","480.00","1 order"
"de5ada70","1","168.00","1 order"
"de5e7989","1","24.00","1 order"
"de63ba7a","1","168.00","1 order"
"de69bcff","1","408.00","1 order"
"de715399","1","24.00","1 order"
"de7200f8","1","439.20","1 order"
"de7dbe5f","1","454.02","1 order"
"de86c663","1","162.44","1 order"
"de8f5abf","1","132.11","1 order"
"de90240c","1","168.99","1 order"
"de93306b","1","1800.00","1 order"
"de9d6811","1","359.98","1 order"
"de9db41d","1","24.00","1 order"
"de9e5de3","1","160.34","1 order"
"de9ec9c6","1","401.53","1 order"
"de9ee4a6","1","403.25","1 order"
"dea0246e","1","142.80","1 order"
"dea0c7ef","1","168.00","1 order"
"dea1dcae","1","480.00","1 order"
"dea3eda9","1","168.00","1 order"
"dea5d534","1","168.00","1 order"
"dead73e5","1","152.51","1 order"
"deae6c20","1","409.48","1 order"
"deafd629","1","480.00","1 order"
"deb034be","1","160.87","1 order"
"deb827a5","1","168.00","1 order"
"deb882bf","1","168.00","1 order"
"deb95b28","1","135.70","1 order"
"deba2f70","3","1027.00","2-3 orders"
"debd0907","1","1267.20","1 order"
"dec00f34","1","293.78","1 order"
"dec0a87d","1","24.88","1 order"
"dec4ad75","2","336.00","2-3 orders"
"dec90a93","1","348.97","1 order"
"deca750b","1","142.02","1 order"
"decd0261","1","129.27","1 order"
"dece131e","1","168.00","1 order"
"ded6e7fe","1","152.96","1 order"
"dedc6a1b","1","135.84","1 order"
"dedd7002","1","164.42","1 order"
"dededf4e","1","480.00","1 order"
"dee8366b","1","21.25","1 order"
"deecd514","1","24.88","1 order"
"deedbae2","1","142.80","1 order"
"deef01b9","1","408.00","1 order"
"deefb906","1","418.96","1 order"
"def9ee2a","1","140.91","1 order"
"defc341f","1","23.04","1 order"
"df019b84","1","24.00","1 order"
"df0272cc","1","24.00","1 order"
"df07419c","1","159.60","1 order"
"df07d055","1","168.00","1 order"
"df0d11ce","1","134.91","1 order"
"df0fadae","1","99.09","1 order"
"df11d487","1","57.55","1 order"
"df1351ed","1","459.52","1 order"
"df16fe82","1","168.00","1 order"
"df1a4690","1","168.00","1 order"
"df1b049e","1","165.10","1 order"
"df1bc282","1","142.46","1 order"
"df1f262e","1","160.34","1 order"
"df229074","1","168.00","1 order"
"df23abaf","1","20.40","1 order"
"df241d70","1","480.00","1 order"
"df25521d","1","21.25","1 order"
"df2f559d","2","2593.81","2-3 orders"
"df317aa9","3","984.00","2-3 orders"
"df322109","1","909.32","1 order"
"df388d4d","1","168.00","1 order"
"df432997","1","172.10","1 order"
"df45ed89","1","24.00","1 order"
"df4e77ad","1","427.04","1 order"
"df55c036","1","134.12","1 order"
"df56bde1","1","24.00","1 order"
"df56fdfa","1","168.00","1 order"
"df59da90","1","49.98","1 order"
"df5cdc04","1","168.00","1 order"
"df5e3c4c","1","1198.00","1 order"
"df658a9b","1","168.00","1 order"
"df679aa6","1","480.00","1 order"
"df6bf559","1","168.00","1 order"
"df6c89ab","1","158.90","1 order"
"df6f0748","1","168.00","1 order"
"df76a7d3","1","480.00","1 order"
"df7ab34a","1","168.00","1 order"
"df7cfc52","1","1691.96","1 order"
"df7de12f","1","22.00","1 order"
"df8062b7","1","151.20","1 order"
"df864bb2","1","490.89","1 order"
"df8e065e","1","168.00","1 order"
"df8e8d91","1","168.00","1 order"
"df914368","1","168.00","1 order"
"df94e089","2","387.40","2-3 orders"
"df963bea","1","438.13","1 order"
"df9a5f5f","1","18.34","1 order"
"df9af3a6","1","168.00","1 order"
"df9f207d","1","24.32","1 order"
"df9fd4b9","1","19.20","1 order"
"dfa2b839","1","24.00","1 order"
"dfa49123","1","168.00","1 order"
"dfa59bb5","1","159.12","1 order"
"dfa71ff4","1","435.24","1 order"
"dfa99186","1","23.38","1 order"
"dfaa297f","1","480.00","1 order"
"dfb65772","1","168.00","1 order"
"dfbab90f","2","50.30","2-3 orders"
"dfbf8271","1","168.00","1 order"
"dfc1a86c","1","1530.00","1 order"
"dfc5f3f5","2","112.65","2-3 orders"
"dfc697f3","1","51.12","1 order"
"dfc75fbf","2","50.72","2-3 orders"
"dfc79ce9","1","1198.00","1 order"
"dfcb65a6","2","46.72","2-3 orders"
"dfce0d6c","2","3600.00","2-3 orders"
"dfd15d3c","1","148.67","1 order"
"dfdcaa81","1","410.04","1 order"
"dfdda63f","1","459.52","1 order"
"dfe6b93c","2","311.38","2-3 orders"
"dfe7669f","1","410.86","1 order"
"dfea0cd8","1","177.11","1 order"
"dfeb5de3","1","480.00","1 order"
"dfeb7228","1","57.55","1 order"
"dfeda635","1","124.34","1 order"
"dfee0f90","1","192.26","1 order"
"dfefa0fc","1","305.62","1 order"
"dff31285","1","13.98","1 order"
"dff77c9a","1","410.04","1 order"
"dff7c134","2","336.00","2-3 orders"
"dffbde0d","1","59.50","1 order"
"dfffdc1f","1","369.57","1 order"
"e0038968","1","265.98","1 order"
"e00a9f16","2","299.40","2-3 orders"
"e00afaa6","1","23.96","1 order"
"e00b57cc","1","168.00","1 order"
"e00fbf74","1","24.00","1 order"
"e0133207","1","480.00","1 order"
"e013fe64","1","16.87","1 order"
"e0154ee5","1","168.00","1 order"
"e01c23df","1","54.45","1 order"
"e02197c6","1","421.67","1 order"
"e021a033","2","309.50","2-3 orders"
"e021dbd7","1","168.00","1 order"
"e0244659","1","196.78","1 order"
"e0248c5f","1","168.00","1 order"
"e0273359","1","1044.97","1 order"
"e0275fa3","1","54.01","1 order"
"e02a8f49","1","168.00","1 order"
"e02e168d","1","153.36","1 order"
"e02e9190","1","134.40","1 order"
"e03012a6","1","168.00","1 order"
"e036daa6","1","435.44","1 order"
"e037f3d9","1","150.75","1 order"
"e0380396","1","16.40","1 order"
"e0390fda","1","14.37","1 order"
"e039202a","1","165.36","1 order"
"e03ca6a0","1","231.60","1 order"
"e03db009","1","448.88","1 order"
"e04830df","1","24.31","1 order"
"e04b137d","1","416.38","1 order"
"e053f430","1","168.00","1 order"
"e056a0fb","1","1800.00","1 order"
"e05840f6","1","150.21","1 order"
"e05ed0d8","1","168.00","1 order"
"e0631137","1","168.00","1 order"
"e0666847","1","24.00","1 order"
"e0673f2d","1","438.13","1 order"
"e06c0009","1","147.98","1 order"
"e071f00f","1","125.84","1 order"
"e0732385","1","24.00","1 order"
"e0745699","1","149.03","1 order"
"e079896d","1","168.00","1 order"
"e07b1121","2","48.00","2-3 orders"
"e0827103","2","48.00","2-3 orders"
"e084adaa","1","168.00","1 order"
"e0887690","1","24.00","1 order"
"e0889b30","1","160.34","1 order"
"e08d3b15","1","480.00","1 order"
"e08db897","1","184.90","1 order"
"e098e304","1","420.17","1 order"
"e0992a00","1","158.79","1 order"
"e0994861","1","23.60","1 order"
"e099f320","1","412.31","1 order"
"e09b7f40","1","164.88","1 order"
"e09d5d9b","1","49.98","1 order"
"e09eb8e6","1","58.94","1 order"
"e0a212fa","1","93.84","1 order"
"e0ad7546","1","401.53","1 order"
"e0b18009","1","158.90","1 order"
"e0b86d2f","1","168.00","1 order"
"e0b90cb1","1","168.00","1 order"
"e0c00820","1","163.51","1 order"
"e0c7b459","1","471.40","1 order"
"e0d002ef","1","1198.00","1 order"
"e0d3216b","1","476.90","1 order"
"e0d33d72","1","134.40","1 order"
"e0d74c19","1","133.43","1 order"
"e0d8bb8e","1","168.00","1 order"
"e0de98cc","1","170.32","1 order"
"e0df0756","1","168.00","1 order"
"e0e68588","1","19.25","1 order"
"e0ed4cfc","1","1652.40","1 order"
"e0ef1942","1","49.98","1 order"
"e0f5bd01","1","24.00","1 order"
"e0f70668","1","159.73","1 order"
"e1090461","1","168.99","1 order"
"e10a9dde","1","168.00","1 order"
"e11448a6","1","24.00","1 order"
"e116493c","1","95.24","1 order"
"e118de47","2","960.00","2-3 orders"
"e118e831","1","168.00","1 order"
"e11c937e","1","131.66","1 order"
"e11f34a2","1","1856.64","1 order"
"e1244505","1","168.00","1 order"
"e127b6aa","1","168.00","1 order"
"e12d652c","1","162.70","1 order"
"e131eaf0","1","480.00","1 order"
"e1335b61","1","168.00","1 order"
"e134ddce","1","168.00","1 order"
"e1372c4e","1","168.00","1 order"
"e1391c97","1","104.03","1 order"
"e139308","1","178.40","1 order"
"e13b3b1c","1","142.80","1 order"
"e13c1230","1","168.00","1 order"
"e143570d","1","168.00","1 order"
"e146c1ea","1","168.00","1 order"
"e1486441","1","22.36","1 order"
"e14defa8","1","168.00","1 order"
"e14e38ff","1","113.31","1 order"
"e15160bd","1","352.96","1 order"
"e1524e79","1","24.00","1 order"
"e15aee2e","1","126.00","1 order"
"e15b0c35","1","1018.30","1 order"
"e15cc839","1","480.00","1 order"
"e15d0b56","1","150.68","1 order"
"e15e2349","1","168.00","1 order"
"e160b898","2","488.28","2-3 orders"
"e161b9dc","1","13.98","1 order"
"e164f902","1","425.71","1 order"
"e16520a4","1","24.00","1 order"
"e166f471","1","168.00","1 order"
"e16b37b8","1","451.10","1 order"
"e16bb586","1","57.55","1 order"
"e16dfad5","1","1173.11","1 order"
"e16f1190","1","24.00","1 order"
"e16f6ede","1","142.02","1 order"
"e16fcab5","1","407.92","1 order"
"e1736557","2","48.00","2-3 orders"
"e1744b38","1","22.10","1 order"
"e1749316","2","47.60","2-3 orders"
"e178a867","1","1401.60","1 order"
"e179d19d","1","168.00","1 order"
"e17dd1b7","2","334.70","2-3 orders"
"e17f2d45","1","480.00","1 order"
"e17f45d4","1","24.00","1 order"
"e180c42f","1","49.98","1 order"
"e182ac97","1","168.00","1 order"
"e185621e","1","163.79","1 order"
"e18845be","1","143.02","1 order"
"e18d14fc","1","168.00","1 order"
"e197e607","1","672.61","1 order"
"e198bfbb","1","146.59","1 order"
"e19e7039","1","480.00","1 order"
"e1a08612","1","373.66","1 order"
"e1a1b12b","1","1800.00","1 order"
"e1a3c4ba","1","64.50","1 order"
"e1a49598","1","1198.00","1 order"
"e1acc6e8","1","15.36","1 order"
"e1b08944","1","135.70","1 order"
"e1b1ece6","1","122.72","1 order"
"e1b476c8","1","480.00","1 order"
"e1b58413","1","168.00","1 order"
"e1b9feb3","1","168.00","1 order"
"e1ba05f0","1","155.85","1 order"
"e1bdef74","1","480.00","1 order"
"e1c35391","1","142.02","1 order"
"e1c58c43","1","152.52","1 order"
"e1cb9b19","1","168.00","1 order"
"e1cf486a","1","58.07","1 order"
"e1d4c5f3","1","1632.00","1 order"
"e1dc386d","1","408.20","1 order"
"e1dd7ac8","1","124.54","1 order"
"e1e7437","1","168.00","1 order"
"e1f86f42","1","151.20","1 order"
"e1fd85da","1","24.00","1 order"
"e1ff43fc","1","171.65","1 order"
"e2071ac7","1","136.82","1 order"
"e2207c30","1","124.34","1 order"
"e2252ed4","1","435.24","1 order"
"e225ab0c","1","480.00","1 order"
"e2269c8b","2","328.84","2-3 orders"
"e228a259","1","351.89","1 order"
"e22b57b4","1","157.01","1 order"
"e2318d8e","1","54.13","1 order"
"e2351995","1","168.00","1 order"
"e235b125","1","168.00","1 order"
"e238b326","1","168.00","1 order"
"e23af262","1","136.82","1 order"
"e23dea33","1","432.00","1 order"
"e24da8b2","1","480.00","1 order"
"e24f0b6b","1","168.00","1 order"
"e261e85a","1","168.00","1 order"
"e262768a","1","385.11","1 order"
"e2639e7d","1","1198.00","1 order"
"e2645216","1","49.98","1 order"
"e26781e6","1","142.29","1 order"
"e26de929","1","168.00","1 order"
"e26edf32","1","168.00","1 order"
"e2715211","1","161.12","1 order"
"e274f3a4","1","49.98","1 order"
"e277825c","1","24.00","1 order"
"e278a2a8","1","49.98","1 order"
"e27fd36a","1","168.00","1 order"
"e2846423","1","168.00","1 order"
"e28a3ac5","1","146.68","1 order"
"e28ac161","1","24.00","1 order"
"e28b5b77","2","1808.78","2-3 orders"
"e28fa538","1","147.64","1 order"
"e2932885","1","134.40","1 order"
"e295923b","1","160.34","1 order"
"e2966d5c","1","168.00","1 order"
"e29c8434","1","168.00","1 order"
"e2a06840","2","48.00","2-3 orders"
"e2a49d87","1","168.00","1 order"
"e2a73ea1","1","474.76","1 order"
"e2a9dadc","1","168.00","1 order"
"e2aadbe5","1","164.69","1 order"
"e2b0f50c","1","168.99","1 order"
"e2b54299","1","312.25","1 order"
"e2b5a628","1","168.00","1 order"
"e2bbd212","2","454.80","2-3 orders"
"e2beee35","1","168.00","1 order"
"e2d0c675","1","24.00","1 order"
"e2d40c48","1","480.00","1 order"
"e2d73069","1","802.56","1 order"
"e2d7fb39","1","168.00","1 order"
"e2dce53b","1","24.00","1 order"
"e2dfc1da","1","168.00","1 order"
"e2f0e8cb","2","336.00","2-3 orders"
"e2f70301","1","24.00","1 order"
"e2fac590","1","168.00","1 order"
"e2fc1d4e","1","19.25","1 order"
"e2ffdaff","1","25.97","1 order"
"e3069c3a","1","168.00","1 order"
"e30eee12","1","426.53","1 order"
"e3118380","1","168.00","1 order"
"e311fd80","1","160.61","1 order"
"e3124daf","2","1752.24","2-3 orders"
"e312d794","1","168.00","1 order"
"e3130c08","1","170.72","1 order"
"e3149517","1","168.00","1 order"
"e315e349","1","329.50","1 order"
"e317701","1","1800.00","1 order"
"e31911a4","1","24.00","1 order"
"e31ab634","1","1256.63","1 order"
"e31bc23d","1","156.58","1 order"
"e31fbed3","1","168.00","1 order"
"e3206e4e","2","299.80","2-3 orders"
"e323ae42","1","158.02","1 order"
"e325cb30","1","480.00","1 order"
"e3328fcb","1","24.00","1 order"
"e338c44f","1","49.98","1 order"
"e342a2da","1","23.46","1 order"
"e3441bf7","1","485.13","1 order"
"e3466d97","1","177.11","1 order"
"e347b810","1","149.03","1 order"
"e34a7272","1","168.00","1 order"
"e34bf44d","2","278.10","2-3 orders"
"e34de611","1","328.98","1 order"
"e34ff39e","1","426.14","1 order"
"e352a0a6","1","480.00","1 order"
"e352a6d8","1","168.00","1 order"
"e3571836","1","1198.00","1 order"
"e3642aaf","1","168.00","1 order"
"e36582b9","1","168.00","1 order"
"e365ecca","1","164.88","1 order"
"e367c25d","1","24.00","1 order"
"e3686705","1","294.40","1 order"
"e37ae8ce","1","50.71","1 order"
"e37e1c79","1","15.19","1 order"
"e37ee887","1","159.12","1 order"
"e384f7bd","1","50.71","1 order"
"e38a6814","1","150.67","1 order"
"e39399df","1","24.00","1 order"
"e3956af3","1","168.00","1 order"
"e395aa22","2","960.00","2-3 orders"
"e39a6f5a","1","24.00","1 order"
"e3a04e42","1","113.21","1 order"
"e3a3dbe6","1","135.13","1 order"
"e3a59c2d","1","23.08","1 order"
"e3a8384b","1","151.25","1 order"
"e3a8f6af","1","150.00","1 order"
"e3a9adfa","1","24.00","1 order"
"e3acd4a2","1","162.75","1 order"
"e3ad4429","1","151.25","1 order"
"e3b0ae5a","1","480.00","1 order"
"e3b87d3b","2","513.50","2-3 orders"
"e3b934db","1","149.42","1 order"
"e3b9f6f8","1","168.00","1 order"
"e3c01af1","1","117.27","1 order"
"e3c0215b","1","1658.12","1 order"
"e3c71a42","2","317.80","2-3 orders"
"e3c80f38","1","480.00","1 order"
"e3cb7eb8","1","168.00","1 order"
"e3d112ea","1","136.25","1 order"
"e3d62d07","1","24.00","1 order"
"e3d9a2dd","1","283.40","1 order"
"e3d9b4f7","1","181.02","1 order"
"e3da8151","1","22.23","1 order"
"e3dcf239","1","435.86","1 order"
"e3e5b5f8","1","168.00","1 order"
"e3e7999b","1","150.92","1 order"
"e3e799ab","1","167.98","1 order"
"e3eadedc","2","48.00","2-3 orders"
"e3ebab66","1","168.00","1 order"
"e3ed0f6c","1","49.98","1 order"
"e3f20d40","1","142.80","1 order"
"e3f59efa","1","1892.06","1 order"
"e3f5cc69","1","22.29","1 order"
"e3f7986","1","164.69","1 order"
"e3fd1a45","1","84.00","1 order"
"e40018a2","1","480.00","1 order"
"e401e56e","1","160.34","1 order"
"e4050945","1","168.00","1 order"
"e405340c","1","23.24","1 order"
"e406e269","1","480.00","1 order"
"e40b3442","1","471.40","1 order"
"e40bede7","1","485.13","1 order"
"e40ede73","1","168.00","1 order"
"e413288d","1","168.00","1 order"
"e413eb6d","1","188.15","1 order"
"e414755f","1","480.00","1 order"
"e4156154","1","24.00","1 order"
"e4169962","1","1530.00","1 order"
"e4181002","2","1554.00","2-3 orders"
"e4188f44","1","156.24","1 order"
"e41dcd4c","1","1093.60","1 order"
"e4263fc1","1","24.00","1 order"
"e42d7e5c","1","307.14","1 order"
"e4303a4d","1","144.17","1 order"
"e432cf6f","1","1527.06","1 order"
"e437e4f9","1","84.00","1 order"
"e4393053","1","452.94","1 order"
"e43cbfc4","1","152.15","1 order"
"e44d2cd7","1","168.00","1 order"
"e45062e0","3","537.66","2-3 orders"
"e452269c","2","480.92","2-3 orders"
"e453f777","3","867.69","2-3 orders"
"e45ae298","1","417.74","1 order"
"e45be584","1","168.00","1 order"
"e460420e","1","155.42","1 order"
